variant_name,layer_index,probe_name,diagnostic_family,run_count,exactness_mean,exactness_std,curl_energy_mean,curl_energy_std,exactness_positional_mean,exactness_positional_std,curl_energy_positional_mean,curl_energy_positional_std
pretrained,15,raw_skew_bilinear_r8,raw_skew_bilinear,2,0.5922124203708437,0.0015865273793937195,2.446725480672386,0.009519113348920418,0.5919238469666905,0.0019005202300541577,2.448456945518653,0.011403085087205203
pretrained,16,exact_r1,probe,2,1.0,0.0,2.5498264627061338e-15,7.44776721962734e-16,0.9992365071343051,0.0007626401993298233,0.004580956392096091,0.0045758342974111235
pretrained,16,exact_r16,probe,2,1.0,0.0,2.779569759948867e-15,4.461999508166298e-16,0.9993959955043263,0.00017338101268875072,0.0036240042920528343,0.0010402878488293974
pretrained,16,exact_r2,probe,2,1.0,0.0,2.6946247699186435e-15,3.0606361880852064e-16,0.9983990989211533,0.0022157807057207376,0.009605411377454704,0.013294677257332512
pretrained,16,exact_r4,probe,2,1.0,0.0,2.866279789141995e-15,4.3546453258377476e-16,0.999008114139239,0.0007153613866398669,0.0059513148504872024,0.00429216149715814
pretrained,16,exact_r64,probe,2,1.0,0.0,2.9514747006503406e-15,2.594530590455093e-16,0.9994423526028792,5.707971108747962e-05,0.0033458844853966082,0.00034248224408786913
pretrained,16,exact_r8,probe,2,1.0,0.0,2.9548687227005912e-15,1.4333928350044813e-16,0.9992233986655872,2.142172112860149e-05,0.004659616736818053,0.00012853164729028274
pretrained,16,pairwise,probe,2,0.8618873117698563,0.004106656624627057,0.828676131191767,0.024639949040556865,0.8575873339755667,0.001179270870139986,0.8544759840394061,0.007075642050310456
pretrained,16,pairwise_plus_triadic,probe,2,0.8178781583491299,0.1311653070568321,1.092731048922158,0.7869918378775241,0.8048704390724499,0.14482390386432697,1.1707773584251604,0.8689434221615595
pretrained,16,raw_projection_r4,raw_projection,2,1.0,0.0,2.9553310607823623e-15,1.071655273232272e-16,0.9995065323180623,0.000288708253791147,0.002960807523373256,0.0017322524530416477
pretrained,16,raw_skew_bilinear_r8,raw_skew_bilinear,2,0.6654310334059927,0.0023939936789794196,2.007413780937592,0.014363975537453107,0.6647047704706589,0.0024136999648362947,2.011771372622914,0.014482196862153147
pretrained,17,exact_r1,probe,2,1.0,0.0,1.6296329265174634e-15,1.7292538662466266e-15,0.9995675618863769,0.00041915772560199735,0.002594626567467155,0.002514967345004264
pretrained,17,exact_r16,probe,2,1.0,0.0,2.8713163990637844e-15,1.5644989209884439e-16,0.9992361335704724,0.00046530618322990344,0.004583197655544306,0.0027918514958939766
pretrained,17,exact_r2,probe,2,1.0,0.0,2.9835048193259148e-15,3.1683061144917653e-16,0.9986544313530128,0.0007542383421537646,0.00807341202097531,0.004525415290550129
pretrained,17,exact_r4,probe,2,1.0,0.0,2.6340279013733306e-15,1.8813543913234175e-16,0.9993264199131064,8.308197512709986e-06,0.004041478553618718,4.985285051669892e-05
pretrained,17,exact_r64,probe,2,1.0,0.0,2.8189101136427718e-15,1.2248139682110122e-16,0.9994550355606608,0.00019177986818249627,0.0032697961982598323,0.0011506847632775986
