run_seed,variant_name,layer_index,probe_name,probe_family,group_type,group_name,example_count,test_accuracy,test_accuracy_polarity_invariant
19,pretrained,0,exact_r64,exact,template_family_id,balanced_align,78,0.5384615384615384,0.5384615384615384
19,pretrained,0,exact_r64,exact,template_family_id,balanced_sync,66,0.5454545454545454,0.5454545454545454
19,pretrained,0,exact_r64,exact,template_id,balanced_triplet_align_forward,38,0.5,0.5
19,pretrained,0,exact_r64,exact,template_id,balanced_triplet_align_reverse,40,0.575,0.575
19,pretrained,0,exact_r64,exact,template_id,balanced_triplet_sync_forward,32,0.46875,0.53125
19,pretrained,0,exact_r64,exact,template_id,balanced_triplet_sync_reverse,34,0.6176470588235294,0.6176470588235294
19,pretrained,0,pairwise,pairwise,query_direction_type,hidden_positive,72,0.4027777777777778,0.5972222222222222
19,pretrained,0,pairwise,pairwise,query_direction_type,matched_negative,72,0.5833333333333334,0.5833333333333334
19,pretrained,0,pairwise,pairwise,query_distance_type,visible_5,48,0.5416666666666666,0.5416666666666666
19,pretrained,0,pairwise,pairwise,query_distance_type,visible_6,48,0.5208333333333334,0.5208333333333334
19,pretrained,0,pairwise,pairwise,query_distance_type,visible_7,48,0.4166666666666667,0.5833333333333333
19,pretrained,0,pairwise,pairwise,query_type,hidden_positive_visible_5,24,0.5416666666666666,0.5416666666666666
19,pretrained,0,pairwise,pairwise,query_type,hidden_positive_visible_6,24,0.5,0.5
19,pretrained,0,pairwise,pairwise,query_type,hidden_positive_visible_7,24,0.16666666666666666,0.8333333333333334
19,pretrained,0,pairwise,pairwise,query_type,matched_negative_visible_5,24,0.5416666666666666,0.5416666666666666
19,pretrained,0,pairwise,pairwise,query_type,matched_negative_visible_6,24,0.5416666666666666,0.5416666666666666
19,pretrained,0,pairwise,pairwise,query_type,matched_negative_visible_7,24,0.6666666666666666,0.6666666666666666
19,pretrained,0,pairwise,pairwise,relation_id,masked_balanced_triplet,144,0.4930555555555556,0.5069444444444444
