variant_name,layer_index,probe_name,group_type,group_name,run_count,example_count_mean,example_count_std,test_accuracy_mean,test_accuracy_std,test_accuracy_polarity_invariant_mean,test_accuracy_polarity_invariant_std
pretrained,4,query_only,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,4,query_only,template_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,4,query_only,template_id,passive_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,4,triadic,template_family_id,above,5,24,0.0,0.7000000000000001,0.045643546458763846,0.7000000000000001,0.045643546458763846
pretrained,4,triadic,template_family_id,active,5,24,0.0,0.625,0.05892556509887899,0.625,0.05892556509887899
pretrained,4,triadic,template_family_id,below,5,24,0.0,0.5166666666666667,0.1519548544067539,0.6166666666666667,0.08014743359029727
pretrained,4,triadic,template_family_id,mixed_ab_inverse,5,24,0.0,0.325,0.12638125740085918,0.675,0.12638125740085915
pretrained,4,triadic,template_family_id,mixed_bc_inverse,5,24,0.0,0.44166666666666665,0.10458250331675943,0.5916666666666667,0.0684653196881458
pretrained,4,triadic,template_family_id,passive,5,24,0.0,0.6083333333333334,0.1270662556831409,0.6416666666666666,0.07569125885243733
pretrained,4,triadic,template_id,above_reverse,5,24,0.0,0.7000000000000001,0.045643546458763846,0.7000000000000001,0.045643546458763846
pretrained,4,triadic,template_id,active_reverse,5,24,0.0,0.625,0.05892556509887899,0.625,0.05892556509887899
pretrained,4,triadic,template_id,below_forward,5,24,0.0,0.5166666666666667,0.1519548544067539,0.6166666666666667,0.08014743359029727
pretrained,4,triadic,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.325,0.12638125740085918,0.675,0.12638125740085915
pretrained,4,triadic,template_id,mixed_bc_inverse,5,24,0.0,0.44166666666666665,0.10458250331675943,0.5916666666666667,0.0684653196881458
pretrained,4,triadic,template_id,passive_forward,5,24,0.0,0.6083333333333334,0.1270662556831409,0.6416666666666666,0.07569125885243733
pretrained,5,exact,template_family_id,above,5,24,0.0,0.7166666666666667,0.06180165405913051,0.7166666666666667,0.06180165405913051
pretrained,5,exact,template_family_id,active,5,24,0.0,0.65,0.05590169943749475,0.65,0.05590169943749475
pretrained,5,exact,template_family_id,below,5,24,0.0,0.5416666666666666,0.1141088661469096,0.5916666666666667,0.06846531968814576
pretrained,5,exact,template_family_id,mixed_ab_inverse,5,24,0.0,0.6583333333333333,0.11562030771259672,0.6583333333333333,0.11562030771259672
pretrained,5,exact,template_family_id,mixed_bc_inverse,5,24,0.0,0.6333333333333333,0.14848774734337883,0.6666666666666666,0.09771699499632144
pretrained,5,exact,template_family_id,passive,5,24,0.0,0.6916666666666667,0.13043729868748774,0.6916666666666667,0.13043729868748774
pretrained,5,exact,template_id,above_reverse,5,24,0.0,0.7166666666666667,0.06180165405913051,0.7166666666666667,0.06180165405913051
pretrained,5,exact,template_id,active_reverse,5,24,0.0,0.65,0.05590169943749475,0.65,0.05590169943749475
pretrained,5,exact,template_id,below_forward,5,24,0.0,0.5416666666666666,0.1141088661469096,0.5916666666666667,0.06846531968814576
pretrained,5,exact,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.6583333333333333,0.11562030771259672,0.6583333333333333,0.11562030771259672
pretrained,5,exact,template_id,mixed_bc_inverse,5,24,0.0,0.6333333333333333,0.14848774734337883,0.6666666666666666,0.09771699499632144
pretrained,5,exact,template_id,passive_forward,5,24,0.0,0.6916666666666667,0.13043729868748774,0.6916666666666667,0.13043729868748774
pretrained,5,pairwise,template_family_id,above,5,24,0.0,0.7166666666666667,0.10374916331657276,0.7166666666666667,0.10374916331657276
pretrained,5,pairwise,template_family_id,active,5,24,0.0,0.675,0.03486083443891984,0.675,0.03486083443891984
pretrained,5,pairwise,template_family_id,below,5,24,0.0,0.5083333333333333,0.16509677296799125,0.625,0.08838834764831843
pretrained,5,pairwise,template_family_id,mixed_ab_inverse,5,24,0.0,0.5166666666666666,0.055901699437494755,0.55,0.018633899812498255
pretrained,5,pairwise,template_family_id,mixed_bc_inverse,5,24,0.0,0.525,0.08640183897219884,0.575,0.034860834438919804
pretrained,5,pairwise,template_family_id,passive,5,24,0.0,0.5916666666666667,0.14252192813739226,0.6416666666666666,0.0756912588524373
pretrained,5,pairwise,template_id,above_reverse,5,24,0.0,0.7166666666666667,0.10374916331657276,0.7166666666666667,0.10374916331657276
pretrained,5,pairwise,template_id,active_reverse,5,24,0.0,0.675,0.03486083443891984,0.675,0.03486083443891984
pretrained,5,pairwise,template_id,below_forward,5,24,0.0,0.5083333333333333,0.16509677296799125,0.625,0.08838834764831843
pretrained,5,pairwise,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5166666666666666,0.055901699437494755,0.55,0.018633899812498255
pretrained,5,pairwise,template_id,mixed_bc_inverse,5,24,0.0,0.525,0.08640183897219884,0.575,0.034860834438919804
pretrained,5,pairwise,template_id,passive_forward,5,24,0.0,0.5916666666666667,0.14252192813739226,0.6416666666666666,0.0756912588524373
pretrained,5,query_only,template_family_id,above,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,5,query_only,template_family_id,active,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,5,query_only,template_family_id,below,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,5,query_only,template_family_id,mixed_ab_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,5,query_only,template_family_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,5,query_only,template_family_id,passive,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,5,query_only,template_id,above_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,5,query_only,template_id,active_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,5,query_only,template_id,below_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,5,query_only,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,5,query_only,template_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,5,query_only,template_id,passive_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,5,triadic,template_family_id,above,5,24,0.0,0.6666666666666666,0.08333333333333331,0.6666666666666666,0.08333333333333331
pretrained,5,triadic,template_family_id,active,5,24,0.0,0.6333333333333333,0.06846531968814577,0.6333333333333333,0.06846531968814577
pretrained,5,triadic,template_family_id,below,5,24,0.0,0.525,0.14006446928309674,0.6083333333333333,0.07569125885243727
pretrained,5,triadic,template_family_id,mixed_ab_inverse,5,24,0.0,0.275,0.06319062870042959,0.725,0.06319062870042959
pretrained,5,triadic,template_family_id,mixed_bc_inverse,5,24,0.0,0.43333333333333335,0.1304372986874877,0.6,0.10034662148993577
pretrained,5,triadic,template_family_id,passive,5,24,0.0,0.6,0.18066236157232332,0.6666666666666666,0.10206207261596573
pretrained,5,triadic,template_id,above_reverse,5,24,0.0,0.6666666666666666,0.08333333333333331,0.6666666666666666,0.08333333333333331
pretrained,5,triadic,template_id,active_reverse,5,24,0.0,0.6333333333333333,0.06846531968814577,0.6333333333333333,0.06846531968814577
pretrained,5,triadic,template_id,below_forward,5,24,0.0,0.525,0.14006446928309674,0.6083333333333333,0.07569125885243727
pretrained,5,triadic,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.275,0.06319062870042959,0.725,0.06319062870042959
pretrained,5,triadic,template_id,mixed_bc_inverse,5,24,0.0,0.43333333333333335,0.1304372986874877,0.6,0.10034662148993577
pretrained,5,triadic,template_id,passive_forward,5,24,0.0,0.6,0.18066236157232332,0.6666666666666666,0.10206207261596573
pretrained,6,exact,template_family_id,above,5,24,0.0,0.6083333333333333,0.06319062870042959,0.6083333333333333,0.06319062870042959
pretrained,6,exact,template_family_id,active,5,24,0.0,0.625,0.08838834764831846,0.625,0.08838834764831846
pretrained,6,exact,template_family_id,below,5,24,0.0,0.575,0.12977009585331198,0.6083333333333333,0.09592387027684451
pretrained,6,exact,template_family_id,mixed_ab_inverse,5,24,0.0,0.6333333333333333,0.10785149254620655,0.6333333333333333,0.10785149254620655
pretrained,6,exact,template_family_id,mixed_bc_inverse,5,24,0.0,0.5916666666666667,0.08014743359029729,0.5916666666666667,0.08014743359029729
pretrained,6,exact,template_family_id,passive,5,24,0.0,0.65,0.07569125885243728,0.65,0.07569125885243728
pretrained,6,exact,template_id,above_reverse,5,24,0.0,0.6083333333333333,0.06319062870042959,0.6083333333333333,0.06319062870042959
pretrained,6,exact,template_id,active_reverse,5,24,0.0,0.625,0.08838834764831846,0.625,0.08838834764831846
pretrained,6,exact,template_id,below_forward,5,24,0.0,0.575,0.12977009585331198,0.6083333333333333,0.09592387027684451
pretrained,6,exact,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.6333333333333333,0.10785149254620655,0.6333333333333333,0.10785149254620655
pretrained,6,exact,template_id,mixed_bc_inverse,5,24,0.0,0.5916666666666667,0.08014743359029729,0.5916666666666667,0.08014743359029729
pretrained,6,exact,template_id,passive_forward,5,24,0.0,0.65,0.07569125885243728,0.65,0.07569125885243728
pretrained,6,pairwise,template_family_id,above,5,24,0.0,0.6833333333333333,0.04750730937913076,0.6833333333333333,0.04750730937913076
pretrained,6,pairwise,template_family_id,active,5,24,0.0,0.6416666666666667,0.05590169943749473,0.6416666666666667,0.05590169943749473
pretrained,6,pairwise,template_family_id,below,5,24,0.0,0.5,0.12842529172852035,0.6000000000000001,0.06319062870042956
pretrained,6,pairwise,template_family_id,mixed_ab_inverse,5,24,0.0,0.49166666666666664,0.09033118078616166,0.575,0.03486083443891983
pretrained,6,pairwise,template_family_id,mixed_bc_inverse,5,24,0.0,0.525,0.10865337342004415,0.5916666666666667,0.04564354645876383
pretrained,6,pairwise,template_family_id,passive,5,24,0.0,0.5833333333333333,0.11785113019775789,0.6166666666666666,0.07453559924999298
pretrained,6,pairwise,template_id,above_reverse,5,24,0.0,0.6833333333333333,0.04750730937913076,0.6833333333333333,0.04750730937913076
pretrained,6,pairwise,template_id,active_reverse,5,24,0.0,0.6416666666666667,0.05590169943749473,0.6416666666666667,0.05590169943749473
pretrained,6,pairwise,template_id,below_forward,5,24,0.0,0.5,0.12842529172852035,0.6000000000000001,0.06319062870042956
pretrained,6,pairwise,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.49166666666666664,0.09033118078616166,0.575,0.03486083443891983
pretrained,6,pairwise,template_id,mixed_bc_inverse,5,24,0.0,0.525,0.10865337342004415,0.5916666666666667,0.04564354645876383
pretrained,6,pairwise,template_id,passive_forward,5,24,0.0,0.5833333333333333,0.11785113019775789,0.6166666666666666,0.07453559924999298
pretrained,6,query_only,template_family_id,above,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,6,query_only,template_family_id,active,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,6,query_only,template_family_id,below,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,6,query_only,template_family_id,mixed_ab_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,6,query_only,template_family_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,6,query_only,template_family_id,passive,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,6,query_only,template_id,above_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,6,query_only,template_id,active_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,6,query_only,template_id,below_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,6,query_only,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,6,query_only,template_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,6,query_only,template_id,passive_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,6,triadic,template_family_id,above,5,24,0.0,0.6583333333333333,0.07453559924999302,0.6583333333333333,0.07453559924999302
pretrained,6,triadic,template_family_id,active,5,24,0.0,0.625,0.0721687836487032,0.625,0.0721687836487032
pretrained,6,triadic,template_family_id,below,5,24,0.0,0.45833333333333337,0.12842529172852035,0.6083333333333334,0.06319062870042953
pretrained,6,triadic,template_family_id,mixed_ab_inverse,5,24,0.0,0.2,0.0950146187582615,0.7999999999999999,0.09501461875826152
pretrained,6,triadic,template_family_id,mixed_bc_inverse,5,24,0.0,0.2833333333333333,0.06846531968814576,0.7166666666666667,0.06846531968814576
pretrained,6,triadic,template_family_id,passive,5,24,0.0,0.49166666666666664,0.11180339887498948,0.5916666666666667,0.04564354645876386
pretrained,6,triadic,template_id,above_reverse,5,24,0.0,0.6583333333333333,0.07453559924999302,0.6583333333333333,0.07453559924999302
pretrained,6,triadic,template_id,active_reverse,5,24,0.0,0.625,0.0721687836487032,0.625,0.0721687836487032
pretrained,6,triadic,template_id,below_forward,5,24,0.0,0.45833333333333337,0.12842529172852035,0.6083333333333334,0.06319062870042953
pretrained,6,triadic,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.2,0.0950146187582615,0.7999999999999999,0.09501461875826152
pretrained,6,triadic,template_id,mixed_bc_inverse,5,24,0.0,0.2833333333333333,0.06846531968814576,0.7166666666666667,0.06846531968814576
pretrained,6,triadic,template_id,passive_forward,5,24,0.0,0.49166666666666664,0.11180339887498948,0.5916666666666667,0.04564354645876386
pretrained,7,exact,template_family_id,above,5,24,0.0,0.6083333333333334,0.08122328620674137,0.6083333333333334,0.08122328620674137
pretrained,7,exact,template_family_id,active,5,24,0.0,0.625,0.08838834764831846,0.625,0.08838834764831846
pretrained,7,exact,template_family_id,below,5,24,0.0,0.5,0.08838834764831846,0.5666666666666667,0.047507309379130745
pretrained,7,exact,template_family_id,mixed_ab_inverse,5,24,0.0,0.6,0.09128709291752768,0.6,0.09128709291752768
pretrained,7,exact,template_family_id,mixed_bc_inverse,5,24,0.0,0.5916666666666667,0.06846531968814576,0.5916666666666667,0.06846531968814576
pretrained,7,exact,template_family_id,passive,5,24,0.0,0.6583333333333333,0.11180339887498948,0.6583333333333333,0.11180339887498948
pretrained,7,exact,template_id,above_reverse,5,24,0.0,0.6083333333333334,0.08122328620674137,0.6083333333333334,0.08122328620674137
pretrained,7,exact,template_id,active_reverse,5,24,0.0,0.625,0.08838834764831846,0.625,0.08838834764831846
pretrained,7,exact,template_id,below_forward,5,24,0.0,0.5,0.08838834764831846,0.5666666666666667,0.047507309379130745
pretrained,7,exact,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.6,0.09128709291752768,0.6,0.09128709291752768
pretrained,7,exact,template_id,mixed_bc_inverse,5,24,0.0,0.5916666666666667,0.06846531968814576,0.5916666666666667,0.06846531968814576
pretrained,7,exact,template_id,passive_forward,5,24,0.0,0.6583333333333333,0.11180339887498948,0.6583333333333333,0.11180339887498948
pretrained,7,pairwise,template_family_id,above,5,24,0.0,0.6833333333333333,0.05590169943749475,0.6833333333333333,0.05590169943749475
pretrained,7,pairwise,template_family_id,active,5,24,0.0,0.6666666666666666,0.06588078458684123,0.6666666666666666,0.06588078458684123
pretrained,7,pairwise,template_family_id,below,5,24,0.0,0.48333333333333334,0.15195485440675388,0.6,0.10458250331675943
pretrained,7,pairwise,template_family_id,mixed_ab_inverse,5,24,0.0,0.5583333333333333,0.13693063937629152,0.625,0.05892556509887897
pretrained,7,pairwise,template_family_id,mixed_bc_inverse,5,24,0.0,0.5083333333333333,0.09033118078616167,0.5750000000000001,0.03486083443891981
pretrained,7,pairwise,template_family_id,passive,5,24,0.0,0.5583333333333333,0.12004050242406612,0.6083333333333334,0.0631906287004296
pretrained,7,pairwise,template_id,above_reverse,5,24,0.0,0.6833333333333333,0.05590169943749475,0.6833333333333333,0.05590169943749475
pretrained,7,pairwise,template_id,active_reverse,5,24,0.0,0.6666666666666666,0.06588078458684123,0.6666666666666666,0.06588078458684123
pretrained,7,pairwise,template_id,below_forward,5,24,0.0,0.48333333333333334,0.15195485440675388,0.6,0.10458250331675943
pretrained,7,pairwise,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5583333333333333,0.13693063937629152,0.625,0.05892556509887897
pretrained,7,pairwise,template_id,mixed_bc_inverse,5,24,0.0,0.5083333333333333,0.09033118078616167,0.5750000000000001,0.03486083443891981
pretrained,7,pairwise,template_id,passive_forward,5,24,0.0,0.5583333333333333,0.12004050242406612,0.6083333333333334,0.0631906287004296
pretrained,7,query_only,template_family_id,above,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,7,query_only,template_family_id,active,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,7,query_only,template_family_id,below,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,7,query_only,template_family_id,mixed_ab_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,7,query_only,template_family_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,7,query_only,template_family_id,passive,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,7,query_only,template_id,above_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,7,query_only,template_id,active_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,7,query_only,template_id,below_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,7,query_only,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,7,query_only,template_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,7,query_only,template_id,passive_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,7,triadic,template_family_id,above,5,24,0.0,0.7,0.07453559924999298,0.7,0.07453559924999298
pretrained,7,triadic,template_family_id,active,5,24,0.0,0.6833333333333333,0.08640183897219882,0.6833333333333333,0.08640183897219882
pretrained,7,triadic,template_family_id,below,5,24,0.0,0.475,0.15756392000990863,0.5916666666666667,0.12289901003127188
pretrained,7,triadic,template_family_id,mixed_ab_inverse,5,24,0.0,0.325,0.08014743359029727,0.6749999999999999,0.08014743359029727
pretrained,7,triadic,template_family_id,mixed_bc_inverse,5,24,0.0,0.275,0.11257713405088579,0.725,0.11257713405088578
pretrained,7,triadic,template_family_id,passive,5,24,0.0,0.5,0.13501543121683043,0.6166666666666667,0.034860834438919824
pretrained,7,triadic,template_id,above_reverse,5,24,0.0,0.7,0.07453559924999298,0.7,0.07453559924999298
pretrained,7,triadic,template_id,active_reverse,5,24,0.0,0.6833333333333333,0.08640183897219882,0.6833333333333333,0.08640183897219882
pretrained,7,triadic,template_id,below_forward,5,24,0.0,0.475,0.15756392000990863,0.5916666666666667,0.12289901003127188
pretrained,7,triadic,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.325,0.08014743359029727,0.6749999999999999,0.08014743359029727
pretrained,7,triadic,template_id,mixed_bc_inverse,5,24,0.0,0.275,0.11257713405088579,0.725,0.11257713405088578
pretrained,7,triadic,template_id,passive_forward,5,24,0.0,0.5,0.13501543121683043,0.6166666666666667,0.034860834438919824
pretrained,8,exact,template_family_id,above,5,24,0.0,0.7583333333333333,0.09947780321927767,0.7583333333333333,0.09947780321927767
pretrained,8,exact,template_family_id,active,5,24,0.0,0.6666666666666666,0.07216878364870326,0.6666666666666666,0.07216878364870326
pretrained,8,exact,template_family_id,below,5,24,0.0,0.6,0.13372338779901008,0.6166666666666667,0.1156203077125967
pretrained,8,exact,template_family_id,mixed_ab_inverse,5,24,0.0,0.675,0.03486083443891984,0.675,0.03486083443891984
pretrained,8,exact,template_family_id,mixed_bc_inverse,5,24,0.0,0.5,0.09316949906249124,0.5666666666666667,0.05590169943749474
pretrained,8,exact,template_family_id,passive,5,24,0.0,0.7166666666666667,0.0950146187582615,0.7166666666666667,0.0950146187582615
pretrained,8,exact,template_id,above_reverse,5,24,0.0,0.7583333333333333,0.09947780321927767,0.7583333333333333,0.09947780321927767
pretrained,8,exact,template_id,active_reverse,5,24,0.0,0.6666666666666666,0.07216878364870326,0.6666666666666666,0.07216878364870326
pretrained,8,exact,template_id,below_forward,5,24,0.0,0.6,0.13372338779901008,0.6166666666666667,0.1156203077125967
pretrained,8,exact,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.675,0.03486083443891984,0.675,0.03486083443891984
pretrained,8,exact,template_id,mixed_bc_inverse,5,24,0.0,0.5,0.09316949906249124,0.5666666666666667,0.05590169943749474
pretrained,8,exact,template_id,passive_forward,5,24,0.0,0.7166666666666667,0.0950146187582615,0.7166666666666667,0.0950146187582615
pretrained,8,pairwise,template_family_id,above,5,24,0.0,0.7833333333333333,0.08014743359029729,0.7833333333333333,0.08014743359029729
pretrained,8,pairwise,template_family_id,active,5,24,0.0,0.7083333333333334,0.10622957319984967,0.7083333333333334,0.10622957319984967
pretrained,8,pairwise,template_family_id,below,5,24,0.0,0.4916666666666667,0.17280367794439766,0.6083333333333333,0.12360330811826103
pretrained,8,pairwise,template_family_id,mixed_ab_inverse,5,24,0.0,0.5583333333333333,0.08640183897219883,0.5916666666666667,0.03486083443891983
pretrained,8,pairwise,template_family_id,mixed_bc_inverse,5,24,0.0,0.4,0.09128709291752767,0.6166666666666666,0.06180165405913052
pretrained,8,pairwise,template_family_id,passive,5,24,0.0,0.575,0.10374916331657277,0.575,0.10374916331657277
pretrained,8,pairwise,template_id,above_reverse,5,24,0.0,0.7833333333333333,0.08014743359029729,0.7833333333333333,0.08014743359029729
pretrained,8,pairwise,template_id,active_reverse,5,24,0.0,0.7083333333333334,0.10622957319984967,0.7083333333333334,0.10622957319984967
pretrained,8,pairwise,template_id,below_forward,5,24,0.0,0.4916666666666667,0.17280367794439766,0.6083333333333333,0.12360330811826103
pretrained,8,pairwise,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5583333333333333,0.08640183897219883,0.5916666666666667,0.03486083443891983
pretrained,8,pairwise,template_id,mixed_bc_inverse,5,24,0.0,0.4,0.09128709291752767,0.6166666666666666,0.06180165405913052
pretrained,8,pairwise,template_id,passive_forward,5,24,0.0,0.575,0.10374916331657277,0.575,0.10374916331657277
pretrained,8,query_only,template_family_id,above,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,8,query_only,template_family_id,active,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,8,query_only,template_family_id,below,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,8,query_only,template_family_id,mixed_ab_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,8,query_only,template_family_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,8,query_only,template_family_id,passive,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,8,query_only,template_id,above_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,8,query_only,template_id,active_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,8,query_only,template_id,below_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,8,query_only,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,8,query_only,template_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,8,query_only,template_id,passive_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,8,triadic,template_family_id,above,5,24,0.0,0.6916666666666667,0.04750730937913076,0.6916666666666667,0.04750730937913076
pretrained,8,triadic,template_family_id,active,5,24,0.0,0.6666666666666666,0.10206207261596575,0.6666666666666666,0.10206207261596575
pretrained,8,triadic,template_family_id,below,5,24,0.0,0.5166666666666667,0.1682219103182196,0.6166666666666667,0.10785149254620655
pretrained,8,triadic,template_family_id,mixed_ab_inverse,5,24,0.0,0.2916666666666667,0.06588078458684123,0.7083333333333334,0.06588078458684121
pretrained,8,triadic,template_family_id,mixed_bc_inverse,5,24,0.0,0.30833333333333335,0.09128709291752768,0.6916666666666667,0.09128709291752767
pretrained,8,triadic,template_family_id,passive,5,24,0.0,0.5416666666666667,0.14129854131510977,0.625,0.0510310363079829
pretrained,8,triadic,template_id,above_reverse,5,24,0.0,0.6916666666666667,0.04750730937913076,0.6916666666666667,0.04750730937913076
pretrained,8,triadic,template_id,active_reverse,5,24,0.0,0.6666666666666666,0.10206207261596575,0.6666666666666666,0.10206207261596575
pretrained,8,triadic,template_id,below_forward,5,24,0.0,0.5166666666666667,0.1682219103182196,0.6166666666666667,0.10785149254620655
pretrained,8,triadic,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.2916666666666667,0.06588078458684123,0.7083333333333334,0.06588078458684121
pretrained,8,triadic,template_id,mixed_bc_inverse,5,24,0.0,0.30833333333333335,0.09128709291752768,0.6916666666666667,0.09128709291752767
pretrained,8,triadic,template_id,passive_forward,5,24,0.0,0.5416666666666667,0.14129854131510977,0.625,0.0510310363079829
pretrained,9,exact,template_family_id,above,5,24,0.0,0.7416666666666667,0.06846531968814577,0.7416666666666667,0.06846531968814577
pretrained,9,exact,template_family_id,active,5,24,0.0,0.65,0.04750730937913074,0.65,0.04750730937913074
pretrained,9,exact,template_family_id,below,5,24,0.0,0.5166666666666666,0.15756392000990863,0.6166666666666667,0.09033118078616162
pretrained,9,exact,template_family_id,mixed_ab_inverse,5,24,0.0,0.6166666666666667,0.09947780321927768,0.6333333333333333,0.06846531968814573
pretrained,9,exact,template_family_id,mixed_bc_inverse,5,24,0.0,0.5583333333333333,0.1337233877990101,0.6083333333333333,0.08640183897219884
pretrained,9,exact,template_family_id,passive,5,24,0.0,0.6916666666666667,0.03726779962499651,0.6916666666666667,0.03726779962499651
pretrained,9,exact,template_id,above_reverse,5,24,0.0,0.7416666666666667,0.06846531968814577,0.7416666666666667,0.06846531968814577
pretrained,9,exact,template_id,active_reverse,5,24,0.0,0.65,0.04750730937913074,0.65,0.04750730937913074
pretrained,9,exact,template_id,below_forward,5,24,0.0,0.5166666666666666,0.15756392000990863,0.6166666666666667,0.09033118078616162
pretrained,9,exact,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.6166666666666667,0.09947780321927768,0.6333333333333333,0.06846531968814573
pretrained,9,exact,template_id,mixed_bc_inverse,5,24,0.0,0.5583333333333333,0.1337233877990101,0.6083333333333333,0.08640183897219884
pretrained,9,exact,template_id,passive_forward,5,24,0.0,0.6916666666666667,0.03726779962499651,0.6916666666666667,0.03726779962499651
pretrained,9,pairwise,template_family_id,above,5,24,0.0,0.7416666666666667,0.03486083443891978,0.7416666666666667,0.03486083443891978
pretrained,9,pairwise,template_family_id,active,5,24,0.0,0.7,0.06846531968814576,0.7,0.06846531968814576
pretrained,9,pairwise,template_family_id,below,5,24,0.0,0.525,0.1733052861923785,0.6416666666666667,0.07569125885243727
pretrained,9,pairwise,template_family_id,mixed_ab_inverse,5,24,0.0,0.525,0.05590169943749477,0.5416666666666667,0.041666666666666685
pretrained,9,pairwise,template_family_id,mixed_bc_inverse,5,24,0.0,0.49166666666666664,0.06846531968814577,0.5583333333333333,0.022821773229381892
pretrained,9,pairwise,template_family_id,passive,5,24,0.0,0.6083333333333333,0.08640183897219884,0.6083333333333333,0.08640183897219884
pretrained,9,pairwise,template_id,above_reverse,5,24,0.0,0.7416666666666667,0.03486083443891978,0.7416666666666667,0.03486083443891978
pretrained,9,pairwise,template_id,active_reverse,5,24,0.0,0.7,0.06846531968814576,0.7,0.06846531968814576
pretrained,9,pairwise,template_id,below_forward,5,24,0.0,0.525,0.1733052861923785,0.6416666666666667,0.07569125885243727
pretrained,9,pairwise,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.525,0.05590169943749477,0.5416666666666667,0.041666666666666685
pretrained,9,pairwise,template_id,mixed_bc_inverse,5,24,0.0,0.49166666666666664,0.06846531968814577,0.5583333333333333,0.022821773229381892
pretrained,9,pairwise,template_id,passive_forward,5,24,0.0,0.6083333333333333,0.08640183897219884,0.6083333333333333,0.08640183897219884
pretrained,9,query_only,template_family_id,above,5,24,0.0,0.5,0.0,0.5,0.0
