variant_name,layer_index,probe_name,probe_family,rank,num_parameters_mean,num_parameters_std,run_count,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,test_accuracy_polarity_invariant_mean,test_accuracy_polarity_invariant_std
random_control,0,exact_r8,exact,8,6194,0.0,5,0.604,0.005316379302578866,0.48055555555555557,0.04235541856104698,0.5277777777777778,0.03608439182435162
random_control,0,pairwise,pairwise,64,401986,0.0,5,0.9991666666666666,0.0018633899812498182,0.49166666666666664,0.01583576979304357,0.5138888888888888,0.009820927516479831
random_control,0,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.0,5,0.9916666666666667,0.017270318146718932,0.513888888888889,0.03835194797634466,0.5305555555555556,0.023344078213849494
random_control,0,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.0,5,0.9845,0.014995369655700743,0.5,0.04364515656241854,0.5361111111111111,0.016579633869879644
random_control,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.0,5,0.9988333333333334,0.0016244657241348051,0.48194444444444445,0.04516559039308082,0.5375,0.026260653334984774
random_control,0,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
random_control,0,triadic,triadic,87,401246,0.0,5,0.9631666666666667,0.02204320252998138,0.49583333333333335,0.05904819908189254,0.5486111111111112,0.02354975688585159
random_control,1,exact_r1,exact,1,776,0.0,5,0.5808333333333333,0.010913167378090664,0.47638888888888886,0.016724436914989302,0.5236111111111111,0.016724436914989326
random_control,1,exact_r16,exact,16,12386,0.0,5,0.607,0.007741482774995711,0.5013888888888889,0.03784562942621866,0.5291666666666667,0.01927005128543283
random_control,1,exact_r2,exact,2,1550,0.0,5,0.6035,0.0022360679774997834,0.5069444444444444,0.0524294058004913,0.5402777777777777,0.02795084971874738
random_control,1,exact_r4,exact,4,3098,0.0,5,0.606,0.006078194176270145,0.49166666666666664,0.0558585487560839,0.55,0.009054447785003672
random_control,1,exact_r64,exact,64,49538,0.0,5,0.6076666666666667,0.011030261405182864,0.48055555555555557,0.02048316833854533,0.5194444444444445,0.02048316833854536
random_control,1,exact_r8,exact,8,6194,0.0,5,0.6101666666666666,0.008424501304066757,0.4930555555555556,0.045801756799558745,0.5347222222222222,0.025515518153991452
random_control,1,pairwise,pairwise,64,401986,0.0,5,0.9996666666666667,0.0007453559924999471,0.49166666666666664,0.037203042322163545,0.5333333333333333,0.009054447785003736
random_control,1,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.0,5,0.9931666666666666,0.006572248051043478,0.4861111111111111,0.008505172717997162,0.5138888888888888,0.008505172717997162
random_control,1,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.0,5,0.9935,0.009919817426635322,0.5041666666666667,0.043256698617770636,0.5319444444444444,0.024845199749997667
random_control,1,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.0,5,0.9904999999999999,0.008830974527825948,0.47500000000000003,0.040073716795148644,0.5333333333333333,0.03159531435021477
random_control,1,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
random_control,1,triadic,triadic,87,401246,0.0,5,0.9861666666666666,0.008967534034876398,0.4777777777777778,0.04616880594054073,0.5361111111111111,0.03344887382997861
