run_seed,variant_name,layer_index,probe_name,probe_family,rank,num_parameters,train_accuracy,test_accuracy,test_accuracy_polarity_invariant
19,random_control,10,exact_r2,exact,2,1550,0.6341666666666667,0.5,0.5
19,random_control,10,exact_r4,exact,4,3098,0.6341666666666667,0.4513888888888889,0.5486111111111112
19,random_control,10,exact_r8,exact,8,6194,0.6583333333333333,0.5138888888888888,0.5138888888888888
19,random_control,10,exact_r16,exact,16,12386,0.6566666666666666,0.5138888888888888,0.5138888888888888
19,random_control,10,exact_r64,exact,64,49538,0.6641666666666667,0.5,0.5
19,random_control,10,pairwise,pairwise,64,401986,0.9266666666666666,0.4861111111111111,0.5138888888888888
19,random_control,10,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9808333333333333,0.4861111111111111,0.5138888888888888
19,random_control,10,triadic,triadic,87,401246,0.9483333333333334,0.5138888888888888,0.5138888888888888
19,random_control,11,query_only,query_only,64,1538,0.5,0.5,0.5
19,random_control,11,exact_r1,exact,1,776,0.6,0.5069444444444444,0.5069444444444444
19,random_control,11,exact_r2,exact,2,1550,0.63,0.4652777777777778,0.5347222222222222
19,random_control,11,exact_r4,exact,4,3098,0.6383333333333333,0.4652777777777778,0.5347222222222222
19,random_control,11,exact_r8,exact,8,6194,0.6508333333333334,0.4930555555555556,0.5069444444444444
19,random_control,11,exact_r16,exact,16,12386,0.6591666666666667,0.4722222222222222,0.5277777777777778
19,random_control,11,exact_r64,exact,64,49538,0.6683333333333333,0.4930555555555556,0.5069444444444444
19,random_control,11,pairwise,pairwise,64,401986,0.9041666666666667,0.4166666666666667,0.5833333333333333
19,random_control,11,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9875,0.4444444444444444,0.5555555555555556
19,random_control,11,triadic,triadic,87,401246,0.9775,0.5069444444444444,0.5069444444444444
19,random_control,12,query_only,query_only,64,1538,0.5,0.5,0.5
19,random_control,12,exact_r1,exact,1,776,0.6141666666666666,0.4791666666666667,0.5208333333333333
19,random_control,12,exact_r2,exact,2,1550,0.6425,0.4791666666666667,0.5208333333333333
19,random_control,12,exact_r4,exact,4,3098,0.6341666666666667,0.4444444444444444,0.5555555555555556
19,random_control,12,exact_r8,exact,8,6194,0.6466666666666666,0.4583333333333333,0.5416666666666667
19,random_control,12,exact_r16,exact,16,12386,0.66,0.4513888888888889,0.5486111111111112
19,random_control,12,exact_r64,exact,64,49538,0.6633333333333333,0.4444444444444444,0.5555555555555556
19,random_control,12,pairwise,pairwise,64,401986,0.8925,0.4652777777777778,0.5347222222222222
19,random_control,12,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9183333333333333,0.4375,0.5625
19,random_control,12,triadic,triadic,87,401246,0.9758333333333333,0.4652777777777778,0.5347222222222222
