run_seed,variant_name,layer_index,probe_name,probe_family,rank,num_parameters,train_accuracy,test_accuracy,test_accuracy_polarity_invariant
7,random_control,7,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.98,0.5,0.5
7,random_control,7,triadic,triadic,87,401246,1.0,0.6388888888888888,0.6388888888888888
7,random_control,8,query_only,query_only,64,1538,0.5,0.5,0.5
7,random_control,8,exact_r1,exact,1,776,0.6166666666666667,0.6041666666666666,0.6041666666666666
7,random_control,8,exact_r2,exact,2,1550,0.6175,0.5277777777777778,0.5277777777777778
7,random_control,8,exact_r4,exact,4,3098,0.625,0.5625,0.5625
7,random_control,8,exact_r8,exact,8,6194,0.6241666666666666,0.5763888888888888,0.5763888888888888
7,random_control,8,exact_r16,exact,16,12386,0.6391666666666667,0.5763888888888888,0.5763888888888888
7,random_control,8,exact_r64,exact,64,49538,0.6233333333333333,0.5555555555555556,0.5555555555555556
7,random_control,8,pairwise,pairwise,64,401986,0.9941666666666666,0.5347222222222222,0.5347222222222222
7,random_control,8,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.8066666666666666,0.5486111111111112,0.5486111111111112
7,random_control,8,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.9475,0.5347222222222222,0.5347222222222222
7,random_control,8,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9983333333333333,0.5069444444444444,0.5069444444444444
7,random_control,8,triadic,triadic,87,401246,0.9508333333333333,0.6180555555555556,0.6180555555555556
7,random_control,9,query_only,query_only,64,1538,0.5,0.5,0.5
7,random_control,9,exact_r1,exact,1,776,0.5908333333333333,0.5347222222222222,0.5347222222222222
7,random_control,9,exact_r2,exact,2,1550,0.615,0.6041666666666666,0.6041666666666666
7,random_control,9,exact_r4,exact,4,3098,0.6366666666666667,0.625,0.625
7,random_control,9,exact_r8,exact,8,6194,0.6291666666666667,0.6041666666666666,0.6041666666666666
7,random_control,9,exact_r16,exact,16,12386,0.6425,0.6041666666666666,0.6041666666666666
7,random_control,9,exact_r64,exact,64,49538,0.6358333333333334,0.5625,0.5625
7,random_control,9,pairwise,pairwise,64,401986,0.995,0.5416666666666666,0.5416666666666666
7,random_control,9,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.9333333333333333,0.5,0.5
7,random_control,9,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.9725,0.5,0.5
7,random_control,9,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.9691666666666666,0.5416666666666666,0.5416666666666666
